zipcode,schubert_chokecherry_count,american_beech_count,american_elm_count,american_hophornbeam_count,american_hornbeam_count,american_larch_count,american_linden_count,amur_cork_tree_count,amur_maackia_count,amur_maple_count,atlantic_white_cedar_count,atlas_cedar_count,callery_pear_count,chinese_chestnut_count,chinese_elm_count,chinese_fringetree_count,chinese_tree_lilac_count,cornelian_cherry_count,douglas_fir_count,english_oak_count,european_alder_count,european_beech_count,european_hornbeam_count,himalayan_cedar_count,japanese_hornbeam_count,japanese_maple_count,japanese_snowbell_count,japanese_tree_lilac_count,japanese_zelkova_count,kentucky_coffeetree_count,kentucky_yellowwood_count,london_planetree_count,norway_maple_count,norway_spruce_count,ohio_buckeye_count,oklahoma_redbud_count,osage_orange_count,persian_ironwood_count,schumards_oak_count,scots_pine_count,shantung_maple_count,siberian_elm_count,sophora_count,turkish_hazelnut_count,virginia_pine_count,arborvitae_count,ash_count,bald_cypress_count,bigtooth_aspen_count,black_cherry_count,black_locust_count,black_maple_count,black_oak_count,black_pine_count,black_walnut_count,blackgum_count,blue_spruce_count,boxelder_count,bur_oak_count,catalpa_count,cherry_count,cockspur_hawthorn_count,common_hackberry_count,crab_apple_count,crepe_myrtle_count,crimson_king_maple_count,cucumber_magnolia_count,dawn_redwood_count,eastern_cottonwood_count,eastern_hemlock_count,eastern_redbud_count,eastern_redcedar_count,empress_tree_count,false_cypress_count,flowering_dogwood_count,ginkgo_count,golden_raintree_count,green_ash_count,hardy_rubber_tree_count,hawthorn_count,hedge_maple_count,holly_count,honeylocust_count,horse_chestnut_count,katsura_tree_count,kousa_dogwood_count,littleleaf_linden_count,magnolia_count,maple_count,mimosa_count,mulberry_count,northern_red_oak_count,pagoda_dogwood_count,paper_birch_count,paperbark_maple_count,pignut_hickory_count,pin_oak_count,pine_count,pitch_pine_count,pond_cypress_count,purple_leaf_plum_count,quaking_aspen_count,red_horse_chestnut_count,red_maple_count,red_pine_count,river_birch_count,sassafras_count,sawtooth_oak_count,scarlet_oak_count,serviceberry_count,shingle_oak_count,silver_birch_count,silver_linden_count,silver_maple_count,smoketree_count,southern_magnolia_count,southern_red_oak_count,spruce_count,sugar_maple_count,swamp_white_oak_count,sweetgum_count,sycamore_maple_count,tartar_maple_count,tree_of_heaven_count,trident_maple_count,tulip_poplar_count,two_winged_silverbell_count,weeping_willow_count,white_ash_count,white_oak_count,white_pine_count,willow_oak_count
11210,42.0,5.0,44.0,5.0,7.0,0.0,137.0,1.0,19.0,8.0,0.0,1.0,319.0,2.0,32.0,2.0,2.0,8.0,0.0,23.0,1.0,5.0,17.0,0.0,2.0,4.0,0.0,20.0,383.0,15.0,5.0,688.0,529.0,1.0,0.0,5.0,0.0,3.0,19.0,1.0,2.0,12.0,131.0,3.0,0.0,0.0,15.0,7.0,2.0,4.0,4.0,4.0,9.0,0.0,0.0,2.0,1.0,0.0,7.0,2.0,232.0,14.0,6.0,44.0,7.0,34.0,0.0,18.0,3.0,3.0,24.0,9.0,5.0,0.0,7.0,139.0,21.0,125.0,2.0,17.0,23.0,4.0,336.0,7.0,33.0,0.0,321.0,1.0,16.0,4.0,9.0,79.0,1.0,2.0,1.0,0.0,389.0,3.0,1.0,0.0,46.0,0.0,0.0,93.0,9.0,6.0,0.0,10.0,31.0,15.0,5.0,2.0,110.0,60.0,0.0,1.0,1.0,1.0,9.0,68.0,75.0,53.0,1.0,8.0,0.0,10.0,4.0,3.0,18.0,13.0,3.0,20.0
11211,17.0,2.0,22.0,5.0,0.0,1.0,120.0,0.0,15.0,1.0,1.0,0.0,276.0,0.0,21.0,0.0,0.0,2.0,0.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,11.0,339.0,32.0,3.0,646.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,156.0,3.0,0.0,0.0,0.0,14.0,0.0,2.0,17.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,100.0,0.0,13.0,19.0,0.0,10.0,0.0,19.0,1.0,0.0,4.0,0.0,0.0,1.0,6.0,192.0,44.0,144.0,8.0,10.0,4.0,2.0,515.0,0.0,1.0,0.0,267.0,1.0,0.0,0.0,9.0,56.0,1.0,1.0,0.0,0.0,392.0,0.0,1.0,0.0,6.0,0.0,0.0,28.0,0.0,0.0,0.0,24.0,1.0,0.0,3.0,0.0,91.0,5.0,0.0,0.0,0.0,0.0,6.0,63.0,86.0,3.0,0.0,1.0,0.0,13.0,3.0,1.0,5.0,10.0,0.0,34.0
11212,18.0,1.0,20.0,22.0,3.0,0.0,79.0,5.0,29.0,1.0,2.0,1.0,120.0,6.0,25.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,17.0,256.0,15.0,0.0,1067.0,72.0,0.0,1.0,0.0,0.0,2.0,46.0,0.0,0.0,2.0,121.0,7.0,0.0,0.0,5.0,7.0,0.0,6.0,6.0,0.0,35.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,67.0,1.0,6.0,12.0,2.0,9.0,1.0,58.0,2.0,0.0,10.0,6.0,0.0,0.0,53.0,146.0,8.0,85.0,5.0,15.0,16.0,0.0,492.0,1.0,4.0,3.0,148.0,0.0,11.0,1.0,3.0,27.0,5.0,1.0,0.0,0.0,331.0,1.0,0.0,0.0,14.0,0.0,4.0,24.0,1.0,0.0,0.0,10.0,6.0,20.0,1.0,6.0,25.0,9.0,0.0,0.0,0.0,0.0,3.0,132.0,38.0,79.0,0.0,14.0,0.0,0.0,1.0,2.0,10.0,23.0,0.0,40.0
11213,6.0,0.0,340.0,1.0,4.0,0.0,100.0,0.0,3.0,2.0,0.0,0.0,120.0,0.0,20.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,190.0,41.0,1.0,413.0,86.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,5.0,99.0,0.0,0.0,0.0,20.0,3.0,1.0,0.0,12.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,34.0,2.0,4.0,1.0,0.0,4.0,1.0,28.0,0.0,0.0,20.0,5.0,0.0,4.0,0.0,90.0,19.0,168.0,6.0,10.0,7.0,0.0,394.0,2.0,6.0,0.0,159.0,0.0,1.0,2.0,6.0,180.0,2.0,0.0,1.0,1.0,345.0,1.0,0.0,0.0,12.0,0.0,2.0,90.0,0.0,0.0,0.0,152.0,9.0,2.0,13.0,0.0,41.0,13.0,0.0,2.0,0.0,0.0,18.0,43.0,34.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,8.0,0.0,30.0
11214,34.0,6.0,70.0,13.0,12.0,1.0,83.0,2.0,12.0,13.0,2.0,0.0,285.0,2.0,47.0,2.0,3.0,7.0,0.0,13.0,0.0,1.0,1.0,0.0,5.0,2.0,1.0,35.0,253.0,32.0,6.0,899.0,164.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,13.0,158.0,3.0,0.0,4.0,4.0,13.0,0.0,2.0,11.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,152.0,0.0,19.0,16.0,1.0,39.0,1.0,35.0,0.0,0.0,10.0,18.0,0.0,7.0,1.0,86.0,25.0,63.0,18.0,15.0,16.0,1.0,329.0,0.0,3.0,3.0,167.0,0.0,8.0,2.0,5.0,54.0,2.0,0.0,0.0,0.0,300.0,0.0,0.0,13.0,73.0,0.0,1.0,72.0,0.0,4.0,0.0,25.0,22.0,1.0,5.0,2.0,79.0,41.0,1.0,0.0,1.0,0.0,7.0,50.0,30.0,11.0,1.0,2.0,2.0,2.0,1.0,2.0,6.0,6.0,0.0,58.0
11215,33.0,1.0,84.0,17.0,8.0,0.0,193.0,1.0,13.0,18.0,3.0,0.0,356.0,3.0,95.0,2.0,0.0,3.0,1.0,18.0,2.0,0.0,10.0,0.0,5.0,3.0,4.0,24.0,304.0,22.0,2.0,795.0,273.0,5.0,0.0,4.0,0.0,1.0,67.0,0.0,0.0,53.0,282.0,2.0,1.0,0.0,5.0,25.0,2.0,4.0,26.0,2.0,19.0,0.0,19.0,3.0,0.0,0.0,7.0,3.0,112.0,0.0,58.0,11.0,0.0,32.0,0.0,12.0,2.0,0.0,13.0,2.0,1.0,0.0,26.0,336.0,23.0,189.0,4.0,2.0,19.0,1.0,469.0,16.0,10.0,0.0,395.0,0.0,11.0,1.0,9.0,120.0,2.0,6.0,1.0,0.0,790.0,2.0,1.0,2.0,12.0,4.0,0.0,103.0,0.0,1.0,0.0,22.0,5.0,1.0,7.0,3.0,123.0,17.0,2.0,0.0,0.0,0.0,52.0,132.0,81.0,19.0,0.0,8.0,0.0,2.0,0.0,1.0,5.0,22.0,0.0,27.0
11216,9.0,1.0,179.0,26.0,6.0,0.0,105.0,0.0,9.0,2.0,1.0,0.0,162.0,0.0,37.0,0.0,0.0,6.0,3.0,12.0,0.0,1.0,5.0,0.0,6.0,2.0,0.0,13.0,215.0,18.0,1.0,411.0,97.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,19.0,190.0,7.0,0.0,0.0,24.0,20.0,0.0,0.0,21.0,0.0,29.0,0.0,1.0,14.0,0.0,0.0,19.0,0.0,59.0,0.0,8.0,8.0,0.0,3.0,0.0,26.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,137.0,12.0,154.0,15.0,8.0,5.0,0.0,483.0,2.0,2.0,3.0,174.0,4.0,8.0,1.0,0.0,46.0,0.0,5.0,2.0,0.0,257.0,0.0,0.0,2.0,18.0,0.0,1.0,32.0,1.0,0.0,0.0,8.0,12.0,1.0,17.0,3.0,43.0,12.0,0.0,0.0,0.0,0.0,8.0,63.0,34.0,17.0,0.0,0.0,0.0,7.0,0.0,0.0,9.0,3.0,0.0,17.0
11217,12.0,1.0,21.0,5.0,3.0,1.0,74.0,0.0,6.0,4.0,0.0,0.0,229.0,1.0,34.0,1.0,1.0,6.0,1.0,4.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,8.0,138.0,14.0,1.0,523.0,150.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,4.0,121.0,0.0,0.0,0.0,4.0,8.0,0.0,1.0,17.0,0.0,5.0,2.0,5.0,1.0,0.0,0.0,2.0,0.0,48.0,0.0,8.0,3.0,0.0,9.0,0.0,14.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0,332.0,1.0,60.0,4.0,2.0,2.0,0.0,461.0,3.0,10.0,0.0,231.0,0.0,2.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,4.0,12.0,3.0,0.0,42.0,0.0,0.0,1.0,10.0,4.0,4.0,0.0,2.0,28.0,25.0,0.0,1.0,0.0,0.0,9.0,32.0,35.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,5.0,7.0,0.0,22.0
11218,16.0,2.0,102.0,6.0,8.0,1.0,130.0,1.0,11.0,5.0,0.0,0.0,191.0,1.0,48.0,2.0,2.0,1.0,0.0,22.0,1.0,1.0,13.0,0.0,6.0,3.0,2.0,18.0,308.0,28.0,3.0,1016.0,177.0,2.0,1.0,2.0,0.0,0.0,32.0,0.0,0.0,11.0,214.0,3.0,0.0,2.0,2.0,14.0,0.0,1.0,30.0,1.0,13.0,0.0,1.0,0.0,1.0,1.0,6.0,5.0,102.0,0.0,16.0,6.0,2.0,19.0,6.0,48.0,1.0,1.0,20.0,1.0,1.0,0.0,10.0,128.0,12.0,102.0,3.0,5.0,15.0,1.0,387.0,4.0,21.0,0.0,273.0,5.0,10.0,0.0,4.0,99.0,0.0,7.0,2.0,1.0,287.0,4.0,1.0,0.0,15.0,0.0,1.0,64.0,0.0,10.0,1.0,36.0,63.0,9.0,1.0,2.0,94.0,63.0,0.0,0.0,0.0,2.0,37.0,93.0,37.0,15.0,0.0,3.0,0.0,8.0,4.0,3.0,9.0,29.0,1.0,13.0
11219,29.0,0.0,28.0,18.0,18.0,0.0,127.0,0.0,7.0,11.0,6.0,0.0,240.0,2.0,35.0,4.0,3.0,0.0,3.0,10.0,0.0,1.0,21.0,0.0,5.0,1.0,2.0,16.0,224.0,49.0,5.0,890.0,247.0,2.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,5.0,143.0,0.0,0.0,0.0,15.0,21.0,0.0,10.0,4.0,0.0,19.0,0.0,2.0,1.0,2.0,0.0,1.0,4.0,145.0,5.0,11.0,17.0,1.0,39.0,2.0,41.0,0.0,4.0,10.0,2.0,0.0,0.0,9.0,140.0,15.0,102.0,6.0,22.0,25.0,0.0,298.0,7.0,4.0,1.0,296.0,7.0,62.0,0.0,3.0,77.0,0.0,9.0,1.0,1.0,207.0,10.0,0.0,1.0,52.0,1.0,1.0,45.0,0.0,3.0,1.0,16.0,20.0,7.0,8.0,3.0,69.0,35.0,0.0,1.0,0.0,0.0,22.0,62.0,26.0,15.0,0.0,5.0,0.0,0.0,1.0,3.0,10.0,16.0,1.0,12.0
11220,10.0,0.0,38.0,5.0,6.0,0.0,95.0,0.0,12.0,13.0,5.0,0.0,168.0,0.0,70.0,2.0,0.0,2.0,0.0,25.0,0.0,1.0,16.0,0.0,1.0,1.0,0.0,7.0,214.0,11.0,1.0,1173.0,83.0,1.0,0.0,2.0,1.0,6.0,15.0,0.0,0.0,9.0,186.0,4.0,0.0,0.0,3.0,20.0,0.0,1.0,8.0,2.0,16.0,0.0,0.0,6.0,0.0,1.0,5.0,0.0,74.0,3.0,8.0,7.0,0.0,10.0,1.0,37.0,0.0,0.0,14.0,7.0,0.0,0.0,5.0,154.0,14.0,173.0,12.0,11.0,4.0,0.0,491.0,10.0,1.0,4.0,223.0,1.0,30.0,0.0,1.0,63.0,3.0,2.0,2.0,0.0,452.0,0.0,0.0,0.0,14.0,0.0,1.0,55.0,0.0,1.0,0.0,18.0,13.0,3.0,4.0,1.0,59.0,41.0,0.0,2.0,1.0,0.0,13.0,79.0,36.0,14.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,20.0,1.0,5.0
11221,21.0,1.0,77.0,9.0,8.0,0.0,123.0,5.0,5.0,1.0,0.0,0.0,298.0,4.0,72.0,1.0,0.0,2.0,3.0,12.0,0.0,1.0,30.0,1.0,3.0,2.0,1.0,10.0,382.0,23.0,4.0,523.0,118.0,2.0,2.0,1.0,0.0,3.0,21.0,0.0,0.0,18.0,180.0,9.0,0.0,0.0,17.0,26.0,3.0,2.0,7.0,0.0,11.0,0.0,3.0,6.0,0.0,0.0,11.0,2.0,97.0,1.0,58.0,13.0,0.0,14.0,2.0,73.0,2.0,0.0,25.0,9.0,1.0,0.0,0.0,151.0,16.0,177.0,7.0,4.0,6.0,0.0,1013.0,2.0,2.0,0.0,258.0,4.0,5.0,2.0,2.0,96.0,0.0,3.0,0.0,0.0,384.0,0.0,0.0,1.0,22.0,3.0,0.0,63.0,1.0,5.0,0.0,12.0,15.0,12.0,30.0,9.0,65.0,12.0,0.0,0.0,1.0,0.0,8.0,95.0,55.0,3.0,1.0,4.0,0.0,7.0,1.0,0.0,1.0,13.0,0.0,16.0
11222,36.0,15.0,10.0,6.0,13.0,0.0,160.0,0.0,32.0,3.0,0.0,0.0,162.0,3.0,19.0,5.0,0.0,2.0,0.0,43.0,0.0,0.0,17.0,0.0,0.0,0.0,5.0,22.0,183.0,91.0,3.0,365.0,18.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,10.0,157.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,11.0,0.0,11.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,102.0,4.0,28.0,3.0,0.0,3.0,1.0,17.0,1.0,0.0,9.0,1.0,2.0,0.0,5.0,80.0,37.0,73.0,10.0,34.0,16.0,0.0,481.0,0.0,7.0,0.0,331.0,0.0,0.0,6.0,2.0,73.0,3.0,1.0,0.0,0.0,402.0,1.0,1.0,1.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,1.0,2.0,1.0,112.0,9.0,0.0,0.0,1.0,0.0,1.0,83.0,102.0,2.0,0.0,2.0,0.0,21.0,0.0,2.0,5.0,23.0,0.0,13.0
11223,29.0,0.0,110.0,12.0,10.0,1.0,98.0,0.0,15.0,8.0,3.0,1.0,314.0,1.0,26.0,1.0,6.0,8.0,1.0,7.0,0.0,0.0,17.0,3.0,0.0,1.0,0.0,23.0,279.0,44.0,2.0,1852.0,232.0,2.0,1.0,3.0,0.0,1.0,31.0,0.0,0.0,23.0,145.0,6.0,0.0,1.0,8.0,7.0,1.0,3.0,1.0,5.0,11.0,0.0,0.0,0.0,4.0,3.0,1.0,7.0,160.0,0.0,22.0,15.0,0.0,36.0,3.0,22.0,2.0,1.0,31.0,4.0,1.0,0.0,21.0,102.0,35.0,179.0,16.0,30.0,13.0,0.0,653.0,3.0,16.0,4.0,269.0,1.0,15.0,1.0,14.0,63.0,6.0,10.0,1.0,1.0,235.0,0.0,0.0,3.0,35.0,1.0,0.0,65.0,0.0,1.0,0.0,17.0,22.0,6.0,17.0,13.0,44.0,52.0,1.0,0.0,1.0,0.0,20.0,20.0,25.0,7.0,1.0,4.0,0.0,4.0,1.0,0.0,22.0,7.0,0.0,3.0
11224,5.0,1.0,77.0,0.0,0.0,0.0,27.0,0.0,12.0,5.0,4.0,0.0,148.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,7.0,50.0,42.0,0.0,199.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,148.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,0.0,12.0,9.0,0.0,1.0,0.0,16.0,0.0,8.0,0.0,57.0,0.0,0.0,12.0,45.0,26.0,63.0,1.0,21.0,10.0,0.0,370.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,23.0,37.0,0.0,0.0,22.0,0.0,0.0,0.0,2.0,21.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,3.0,12.0,9.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,13.0,5.0,0.0,22.0
11225,6.0,3.0,190.0,4.0,7.0,0.0,88.0,0.0,2.0,1.0,1.0,0.0,139.0,0.0,49.0,0.0,0.0,5.0,2.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,152.0,7.0,1.0,442.0,113.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,35.0,85.0,0.0,0.0,0.0,22.0,8.0,0.0,0.0,16.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,24.0,0.0,3.0,4.0,1.0,10.0,0.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,105.0,3.0,61.0,3.0,2.0,13.0,1.0,173.0,0.0,6.0,0.0,183.0,1.0,6.0,0.0,4.0,73.0,0.0,0.0,0.0,0.0,313.0,0.0,0.0,0.0,3.0,0.0,0.0,46.0,0.0,0.0,1.0,10.0,1.0,2.0,0.0,0.0,98.0,12.0,0.0,0.0,6.0,0.0,49.0,29.0,61.0,8.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,7.0,0.0,15.0
11226,18.0,1.0,93.0,15.0,8.0,0.0,174.0,0.0,9.0,0.0,9.0,0.0,83.0,0.0,54.0,0.0,1.0,1.0,7.0,20.0,0.0,2.0,20.0,0.0,4.0,3.0,4.0,9.0,285.0,27.0,9.0,327.0,166.0,0.0,0.0,2.0,0.0,5.0,25.0,0.0,0.0,5.0,122.0,0.0,0.0,1.0,4.0,6.0,0.0,4.0,16.0,1.0,24.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,58.0,1.0,35.0,4.0,2.0,10.0,2.0,33.0,1.0,0.0,12.0,15.0,2.0,2.0,4.0,106.0,19.0,42.0,4.0,5.0,3.0,2.0,509.0,9.0,6.0,1.0,278.0,2.0,3.0,0.0,2.0,73.0,0.0,3.0,0.0,0.0,324.0,1.0,0.0,4.0,11.0,0.0,0.0,36.0,0.0,6.0,0.0,22.0,53.0,5.0,14.0,2.0,69.0,14.0,0.0,1.0,0.0,1.0,27.0,125.0,52.0,11.0,0.0,5.0,2.0,38.0,0.0,2.0,9.0,23.0,6.0,24.0
11228,24.0,0.0,40.0,9.0,9.0,0.0,57.0,2.0,17.0,22.0,1.0,0.0,377.0,1.0,13.0,1.0,8.0,1.0,0.0,9.0,0.0,0.0,2.0,0.0,7.0,4.0,0.0,17.0,157.0,11.0,1.0,1143.0,206.0,4.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,3.0,89.0,1.0,0.0,0.0,4.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,197.0,0.0,4.0,8.0,2.0,74.0,0.0,12.0,0.0,0.0,10.0,2.0,0.0,0.0,7.0,60.0,19.0,38.0,5.0,22.0,48.0,0.0,168.0,3.0,2.0,0.0,130.0,0.0,20.0,3.0,1.0,12.0,0.0,0.0,1.0,0.0,153.0,0.0,0.0,0.0,69.0,1.0,0.0,73.0,0.0,2.0,5.0,3.0,3.0,9.0,2.0,12.0,64.0,49.0,0.0,0.0,0.0,1.0,3.0,24.0,15.0,2.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,2.0,0.0,4.0
11229,51.0,2.0,47.0,9.0,5.0,1.0,117.0,0.0,25.0,6.0,2.0,0.0,230.0,0.0,30.0,3.0,1.0,22.0,0.0,9.0,2.0,2.0,20.0,0.0,6.0,7.0,2.0,44.0,246.0,27.0,2.0,1588.0,463.0,3.0,1.0,7.0,2.0,4.0,21.0,0.0,0.0,8.0,99.0,0.0,0.0,3.0,31.0,12.0,3.0,7.0,3.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,5.0,247.0,4.0,19.0,44.0,1.0,71.0,6.0,15.0,0.0,0.0,44.0,6.0,0.0,2.0,16.0,120.0,35.0,86.0,9.0,26.0,45.0,0.0,277.0,5.0,6.0,6.0,284.0,3.0,19.0,1.0,1.0,29.0,21.0,6.0,2.0,0.0,483.0,0.0,0.0,8.0,80.0,0.0,0.0,126.0,1.0,3.0,3.0,4.0,67.0,14.0,8.0,0.0,52.0,85.0,0.0,4.0,0.0,0.0,9.0,47.0,66.0,18.0,3.0,0.0,0.0,2.0,4.0,5.0,23.0,11.0,5.0,1.0
11230,37.0,6.0,220.0,13.0,17.0,0.0,173.0,16.0,19.0,7.0,4.0,0.0,315.0,1.0,51.0,1.0,8.0,8.0,2.0,16.0,0.0,6.0,32.0,1.0,4.0,24.0,2.0,23.0,561.0,40.0,23.0,1166.0,604.0,10.0,0.0,3.0,0.0,6.0,34.0,0.0,0.0,64.0,235.0,3.0,0.0,0.0,0.0,10.0,1.0,7.0,0.0,1.0,11.0,0.0,0.0,5.0,2.0,1.0,4.0,5.0,102.0,1.0,13.0,24.0,1.0,50.0,5.0,83.0,1.0,5.0,30.0,25.0,5.0,0.0,6.0,175.0,16.0,110.0,23.0,33.0,11.0,4.0,512.0,17.0,7.0,8.0,597.0,9.0,3.0,0.0,5.0,103.0,11.0,3.0,3.0,2.0,346.0,2.0,0.0,2.0,38.0,0.0,1.0,121.0,0.0,11.0,10.0,21.0,114.0,8.0,28.0,5.0,150.0,110.0,0.0,0.0,0.0,2.0,33.0,80.0,82.0,36.0,3.0,15.0,1.0,19.0,4.0,0.0,34.0,15.0,2.0,1.0
11231,31.0,2.0,44.0,3.0,12.0,0.0,87.0,1.0,5.0,2.0,4.0,0.0,302.0,4.0,22.0,0.0,4.0,4.0,1.0,13.0,0.0,0.0,12.0,0.0,4.0,2.0,0.0,16.0,147.0,25.0,3.0,624.0,75.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,141.0,1.0,0.0,0.0,13.0,13.0,0.0,4.0,15.0,0.0,7.0,0.0,2.0,5.0,0.0,0.0,1.0,3.0,134.0,3.0,9.0,13.0,3.0,5.0,2.0,5.0,0.0,0.0,18.0,11.0,1.0,1.0,9.0,158.0,44.0,82.0,6.0,0.0,15.0,0.0,421.0,5.0,1.0,0.0,139.0,2.0,15.0,4.0,5.0,48.0,1.0,5.0,1.0,0.0,270.0,0.0,0.0,4.0,45.0,0.0,1.0,70.0,0.0,3.0,1.0,18.0,5.0,9.0,2.0,1.0,48.0,9.0,1.0,3.0,1.0,5.0,37.0,51.0,18.0,9.0,0.0,8.0,0.0,6.0,1.0,4.0,6.0,9.0,0.0,20.0
11232,7.0,1.0,38.0,7.0,9.0,0.0,72.0,0.0,6.0,1.0,8.0,1.0,74.0,0.0,71.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,14.0,103.0,24.0,0.0,316.0,28.0,0.0,0.0,2.0,0.0,0.0,17.0,0.0,0.0,6.0,95.0,0.0,0.0,2.0,1.0,13.0,0.0,4.0,9.0,1.0,17.0,0.0,1.0,2.0,3.0,0.0,6.0,1.0,74.0,0.0,9.0,5.0,0.0,1.0,0.0,23.0,1.0,0.0,7.0,7.0,0.0,1.0,0.0,84.0,12.0,20.0,6.0,7.0,4.0,0.0,174.0,0.0,1.0,0.0,78.0,0.0,4.0,0.0,4.0,35.0,0.0,0.0,0.0,1.0,185.0,0.0,0.0,0.0,6.0,0.0,0.0,60.0,0.0,3.0,0.0,4.0,6.0,9.0,0.0,0.0,12.0,23.0,0.0,0.0,0.0,0.0,7.0,74.0,28.0,6.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0,9.0,0.0,9.0
11233,13.0,10.0,66.0,6.0,10.0,0.0,87.0,0.0,8.0,5.0,0.0,0.0,281.0,0.0,39.0,1.0,0.0,4.0,0.0,12.0,0.0,1.0,13.0,1.0,0.0,1.0,1.0,23.0,330.0,92.0,4.0,617.0,76.0,1.0,1.0,2.0,0.0,2.0,22.0,0.0,0.0,6.0,363.0,1.0,0.0,1.0,20.0,20.0,0.0,1.0,12.0,0.0,17.0,0.0,4.0,6.0,2.0,0.0,8.0,0.0,110.0,0.0,6.0,7.0,2.0,2.0,0.0,28.0,0.0,0.0,17.0,17.0,0.0,0.0,2.0,145.0,6.0,94.0,18.0,16.0,3.0,0.0,676.0,8.0,2.0,11.0,302.0,3.0,7.0,0.0,2.0,108.0,2.0,0.0,2.0,0.0,304.0,0.0,0.0,2.0,16.0,0.0,0.0,31.0,0.0,3.0,1.0,48.0,13.0,21.0,21.0,1.0,47.0,10.0,0.0,0.0,1.0,0.0,5.0,128.0,53.0,10.0,0.0,15.0,0.0,3.0,0.0,2.0,9.0,25.0,0.0,34.0
11234,151.0,2.0,45.0,19.0,11.0,0.0,138.0,1.0,60.0,8.0,6.0,18.0,464.0,1.0,56.0,7.0,3.0,5.0,1.0,11.0,1.0,1.0,6.0,1.0,10.0,19.0,13.0,105.0,381.0,21.0,2.0,4350.0,721.0,6.0,0.0,4.0,0.0,1.0,25.0,0.0,0.0,19.0,142.0,0.0,0.0,23.0,8.0,21.0,3.0,8.0,7.0,5.0,3.0,0.0,4.0,13.0,1.0,2.0,3.0,1.0,486.0,5.0,18.0,59.0,5.0,215.0,4.0,25.0,0.0,1.0,99.0,5.0,2.0,2.0,15.0,175.0,53.0,124.0,13.0,31.0,65.0,4.0,484.0,3.0,23.0,8.0,355.0,10.0,13.0,2.0,31.0,60.0,1.0,11.0,2.0,0.0,407.0,2.0,1.0,3.0,88.0,2.0,1.0,208.0,1.0,5.0,0.0,12.0,27.0,32.0,4.0,2.0,94.0,193.0,0.0,5.0,0.0,10.0,33.0,70.0,126.0,52.0,0.0,30.0,4.0,10.0,2.0,4.0,27.0,9.0,6.0,22.0
