,zipcode,number_of_trees,mean_property_value,zipcode,schubert_chokecherry_count,american_beech_count,american_elm_count,american_hophornbeam_count,american_hornbeam_count,american_larch_count,american_linden_count,amur_cork_tree_count,amur_maackia_count,amur_maple_count,atlantic_white_cedar_count,atlas_cedar_count,callery_pear_count,chinese_chestnut_count,chinese_elm_count,chinese_fringetree_count,chinese_tree_lilac_count,cornelian_cherry_count,douglas_fir_count,english_oak_count,european_alder_count,european_beech_count,european_hornbeam_count,himalayan_cedar_count,japanese_hornbeam_count,japanese_maple_count,japanese_snowbell_count,japanese_tree_lilac_count,japanese_zelkova_count,kentucky_coffeetree_count,kentucky_yellowwood_count,london_planetree_count,norway_maple_count,norway_spruce_count,ohio_buckeye_count,oklahoma_redbud_count,osage_orange_count,persian_ironwood_count,schumards_oak_count,scots_pine_count,shantung_maple_count,siberian_elm_count,sophora_count,turkish_hazelnut_count,virginia_pine_count,arborvitae_count,ash_count,bald_cypress_count,bigtooth_aspen_count,black_cherry_count,black_locust_count,black_maple_count,black_oak_count,black_pine_count,black_walnut_count,blackgum_count,blue_spruce_count,boxelder_count,bur_oak_count,catalpa_count,cherry_count,cockspur_hawthorn_count,common_hackberry_count,crab_apple_count,crepe_myrtle_count,crimson_king_maple_count,cucumber_magnolia_count,dawn_redwood_count,eastern_cottonwood_count,eastern_hemlock_count,eastern_redbud_count,eastern_redcedar_count,empress_tree_count,false_cypress_count,flowering_dogwood_count,ginkgo_count,golden_raintree_count,green_ash_count,hardy_rubber_tree_count,hawthorn_count,hedge_maple_count,holly_count,honeylocust_count,horse_chestnut_count,katsura_tree_count,kousa_dogwood_count,littleleaf_linden_count,magnolia_count,maple_count,mimosa_count,mulberry_count,northern_red_oak_count,pagoda_dogwood_count,paper_birch_count,paperbark_maple_count,pignut_hickory_count,pin_oak_count,pine_count,pitch_pine_count,pond_cypress_count,purple_leaf_plum_count,quaking_aspen_count,red_horse_chestnut_count,red_maple_count,red_pine_count,river_birch_count,sassafras_count,sawtooth_oak_count,scarlet_oak_count,serviceberry_count,shingle_oak_count,silver_birch_count,silver_linden_count,silver_maple_count,smoketree_count,southern_magnolia_count,southern_red_oak_count,spruce_count,sugar_maple_count,swamp_white_oak_count,sweetgum_count,sycamore_maple_count,tartar_maple_count,tree_of_heaven_count,trident_maple_count,tulip_poplar_count,two_winged_silverbell_count,weeping_willow_count,white_ash_count,white_oak_count,white_pine_count,willow_oak_count
67,10463,3723,984913.002655161,10463,32.0,1.0,73.0,3.0,4.0,1.0,129.0,1.0,23.0,13.0,4.0,0.0,293.0,1.0,18.0,1.0,0.0,9.0,0.0,6.0,0.0,1.0,11.0,0.0,1.0,7.0,0.0,30.0,156.0,8.0,1.0,191.0,184.0,3.0,0.0,3.0,1.0,0.0,44.0,0.0,0.0,23.0,130.0,2.0,0.0,1.0,16.0,2.0,0.0,9.0,20.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,160.0,6.0,29.0,14.0,0.0,1.0,2.0,2.0,3.0,0.0,54.0,7.0,2.0,2.0,7.0,138.0,13.0,72.0,1.0,14.0,24.0,0.0,381.0,1.0,10.0,0.0,134.0,2.0,23.0,0.0,7.0,52.0,2.0,0.0,3.0,0.0,523.0,0.0,0.0,0.0,44.0,1.0,0.0,71.0,0.0,4.0,2.0,10.0,16.0,14.0,7.0,1.0,57.0,13.0,1.0,0.0,2.0,0.0,18.0,16.0,26.0,14.0,1.0,7.0,0.0,0.0,3.0,0.0,11.0,4.0,0.0,35.0
68,10464,1062,473320.4681262074,10464,4.0,2.0,23.0,0.0,2.0,0.0,13.0,0.0,7.0,13.0,3.0,1.0,101.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,7.0,6.0,17.0,39.0,3.0,0.0,45.0,39.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,111.0,0.0,12.0,5.0,0.0,2.0,0.0,3.0,1.0,3.0,13.0,10.0,0.0,0.0,2.0,71.0,1.0,10.0,1.0,6.0,14.0,0.0,107.0,3.0,0.0,0.0,84.0,1.0,26.0,0.0,4.0,3.0,0.0,2.0,1.0,0.0,38.0,0.0,0.0,0.0,15.0,0.0,3.0,34.0,0.0,1.0,0.0,0.0,2.0,10.0,0.0,2.0,10.0,20.0,0.0,0.0,0.0,0.0,10.0,8.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0
69,10465,5183,545041.322588291,10465,18.0,0.0,60.0,4.0,16.0,1.0,67.0,1.0,18.0,38.0,1.0,2.0,449.0,0.0,21.0,2.0,1.0,3.0,0.0,8.0,0.0,3.0,17.0,0.0,0.0,12.0,5.0,37.0,223.0,31.0,2.0,619.0,468.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,18.0,130.0,1.0,0.0,3.0,1.0,7.0,1.0,2.0,8.0,2.0,7.0,0.0,0.0,3.0,6.0,0.0,3.0,12.0,269.0,0.0,68.0,36.0,3.0,48.0,2.0,26.0,3.0,0.0,63.0,22.0,5.0,1.0,9.0,92.0,20.0,139.0,8.0,33.0,151.0,0.0,440.0,6.0,10.0,0.0,239.0,4.0,19.0,0.0,11.0,20.0,0.0,2.0,0.0,0.0,219.0,2.0,0.0,0.0,70.0,0.0,0.0,198.0,0.0,6.0,0.0,18.0,3.0,23.0,9.0,1.0,42.0,130.0,0.0,0.0,0.0,1.0,25.0,7.0,68.0,65.0,0.0,6.0,0.0,1.0,0.0,1.0,10.0,10.0,3.0,20.0
70,10466,5088,460262.3083443417,10466,43.0,0.0,78.0,9.0,13.0,0.0,54.0,1.0,17.0,24.0,0.0,0.0,227.0,1.0,71.0,0.0,8.0,11.0,1.0,3.0,0.0,0.0,9.0,0.0,2.0,2.0,0.0,19.0,223.0,13.0,11.0,573.0,239.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,20.0,169.0,8.0,0.0,3.0,38.0,0.0,0.0,1.0,12.0,0.0,17.0,0.0,1.0,3.0,0.0,10.0,6.0,9.0,308.0,0.0,11.0,18.0,4.0,30.0,0.0,20.0,0.0,0.0,35.0,8.0,1.0,0.0,9.0,42.0,34.0,120.0,13.0,17.0,26.0,0.0,629.0,1.0,4.0,1.0,298.0,3.0,166.0,1.0,10.0,50.0,0.0,5.0,0.0,0.0,367.0,2.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,1.0,0.0,12.0,51.0,28.0,5.0,7.0,66.0,50.0,0.0,1.0,0.0,0.0,10.0,16.0,133.0,29.0,1.0,8.0,1.0,6.0,3.0,0.0,12.0,16.0,1.0,30.0
71,10467,4355,775512.2580049261,10467,14.0,3.0,59.0,44.0,23.0,0.0,114.0,0.0,14.0,10.0,2.0,2.0,246.0,0.0,65.0,1.0,1.0,23.0,0.0,26.0,0.0,0.0,30.0,0.0,2.0,1.0,2.0,5.0,209.0,18.0,2.0,337.0,178.0,2.0,0.0,1.0,0.0,0.0,8.0,0.0,4.0,25.0,101.0,2.0,0.0,0.0,0.0,2.0,2.0,6.0,32.0,3.0,6.0,0.0,2.0,1.0,0.0,0.0,2.0,11.0,243.0,0.0,29.0,13.0,0.0,3.0,1.0,17.0,3.0,1.0,15.0,1.0,5.0,1.0,6.0,118.0,25.0,104.0,1.0,14.0,51.0,0.0,417.0,2.0,0.0,0.0,176.0,3.0,35.0,0.0,19.0,30.0,1.0,0.0,0.0,0.0,651.0,1.0,1.0,0.0,19.0,0.0,0.0,100.0,6.0,1.0,4.0,47.0,21.0,6.0,14.0,0.0,30.0,29.0,0.0,0.0,1.0,0.0,23.0,31.0,50.0,15.0,1.0,3.0,0.0,5.0,0.0,2.0,7.0,14.0,0.0,22.0
72,10468,2990,1459591.2088377725,10468,16.0,3.0,67.0,8.0,4.0,1.0,118.0,0.0,7.0,6.0,2.0,0.0,138.0,1.0,76.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,8.0,185.0,38.0,2.0,158.0,71.0,0.0,0.0,3.0,1.0,0.0,25.0,0.0,1.0,60.0,53.0,3.0,0.0,0.0,7.0,2.0,0.0,9.0,6.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,48.0,0.0,10.0,0.0,0.0,0.0,0.0,22.0,6.0,0.0,12.0,4.0,0.0,1.0,1.0,120.0,7.0,31.0,10.0,8.0,19.0,0.0,428.0,4.0,3.0,0.0,121.0,1.0,28.0,0.0,8.0,72.0,0.0,2.0,0.0,0.0,502.0,0.0,0.0,4.0,5.0,0.0,0.0,53.0,1.0,5.0,0.0,14.0,14.0,6.0,9.0,0.0,23.0,4.0,0.0,1.0,0.0,0.0,0.0,38.0,40.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,0.0,6.0
73,10469,6710,477640.0971894832,10469,95.0,0.0,69.0,9.0,11.0,0.0,223.0,3.0,11.0,28.0,17.0,0.0,311.0,0.0,46.0,10.0,3.0,31.0,3.0,14.0,0.0,1.0,16.0,0.0,11.0,18.0,10.0,27.0,178.0,8.0,3.0,757.0,554.0,12.0,0.0,4.0,0.0,0.0,11.0,0.0,0.0,10.0,101.0,6.0,1.0,1.0,14.0,6.0,2.0,5.0,32.0,1.0,42.0,0.0,9.0,0.0,5.0,0.0,6.0,24.0,461.0,1.0,13.0,39.0,9.0,5.0,2.0,42.0,5.0,1.0,58.0,19.0,12.0,0.0,23.0,272.0,30.0,227.0,4.0,24.0,94.0,2.0,405.0,2.0,15.0,13.0,250.0,10.0,187.0,5.0,9.0,111.0,1.0,2.0,5.0,1.0,511.0,4.0,0.0,7.0,46.0,0.0,0.0,249.0,0.0,1.0,1.0,21.0,17.0,11.0,1.0,0.0,31.0,82.0,1.0,1.0,2.0,2.0,76.0,27.0,44.0,16.0,2.0,3.0,0.0,7.0,0.0,4.0,3.0,5.0,5.0,20.0
74,10470,1388,512089.757483731,10470,16.0,0.0,11.0,3.0,9.0,0.0,29.0,0.0,6.0,16.0,2.0,0.0,62.0,0.0,19.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,4.0,2.0,16.0,66.0,1.0,2.0,69.0,113.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,20.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,8.0,91.0,2.0,10.0,17.0,0.0,4.0,1.0,10.0,0.0,0.0,8.0,5.0,1.0,0.0,14.0,27.0,1.0,56.0,1.0,9.0,8.0,1.0,76.0,0.0,6.0,1.0,46.0,4.0,22.0,0.0,2.0,11.0,1.0,5.0,1.0,0.0,166.0,0.0,0.0,0.0,30.0,0.0,0.0,68.0,0.0,1.0,0.0,1.0,11.0,1.0,6.0,1.0,9.0,15.0,0.0,0.0,0.0,0.0,11.0,14.0,19.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,5.0,4.0,0.0,3.0
75,10471,1903,1180929.5677749359,10471,8.0,1.0,35.0,2.0,1.0,1.0,36.0,0.0,5.0,14.0,0.0,0.0,105.0,0.0,20.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,9.0,0.0,0.0,34.0,2.0,4.0,137.0,212.0,1.0,0.0,2.0,0.0,1.0,25.0,0.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,0.0,11.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,67.0,1.0,18.0,13.0,0.0,2.0,0.0,3.0,0.0,0.0,27.0,1.0,0.0,0.0,12.0,69.0,4.0,56.0,1.0,4.0,6.0,3.0,74.0,3.0,0.0,1.0,41.0,4.0,1.0,0.0,11.0,96.0,1.0,0.0,0.0,2.0,235.0,0.0,0.0,1.0,22.0,0.0,0.0,110.0,0.0,0.0,0.0,2.0,1.0,6.0,4.0,0.0,22.0,18.0,0.0,5.0,0.0,0.0,11.0,20.0,48.0,20.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,9.0
76,10472,3430,575514.5467980296,10472,10.0,0.0,37.0,2.0,7.0,0.0,157.0,0.0,44.0,7.0,0.0,0.0,73.0,1.0,30.0,0.0,1.0,9.0,0.0,21.0,0.0,1.0,30.0,0.0,0.0,0.0,1.0,29.0,214.0,13.0,4.0,384.0,172.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,5.0,71.0,1.0,0.0,0.0,34.0,12.0,0.0,1.0,1.0,1.0,11.0,0.0,4.0,0.0,0.0,1.0,18.0,2.0,134.0,0.0,100.0,10.0,2.0,8.0,0.0,4.0,0.0,0.0,15.0,2.0,2.0,0.0,1.0,70.0,33.0,190.0,4.0,21.0,11.0,2.0,292.0,0.0,0.0,0.0,269.0,6.0,36.0,0.0,3.0,65.0,0.0,0.0,9.0,1.0,253.0,1.0,0.0,0.0,44.0,0.0,4.0,52.0,0.0,3.0,0.0,17.0,8.0,9.0,1.0,0.0,16.0,8.0,0.0,0.0,1.0,0.0,7.0,62.0,42.0,3.0,0.0,3.0,0.0,4.0,0.0,2.0,27.0,20.0,0.0,8.0
77,10473,4369,490067.54093722365,10473,33.0,1.0,41.0,13.0,19.0,0.0,48.0,1.0,17.0,24.0,1.0,0.0,187.0,0.0,29.0,2.0,6.0,10.0,0.0,18.0,0.0,2.0,19.0,0.0,3.0,3.0,2.0,49.0,315.0,22.0,6.0,653.0,101.0,3.0,0.0,4.0,0.0,2.0,10.0,1.0,1.0,4.0,145.0,5.0,0.0,4.0,10.0,4.0,0.0,18.0,17.0,1.0,7.0,0.0,3.0,0.0,3.0,0.0,1.0,8.0,364.0,6.0,19.0,68.0,4.0,7.0,0.0,8.0,3.0,0.0,65.0,6.0,1.0,1.0,5.0,141.0,45.0,101.0,1.0,61.0,28.0,1.0,394.0,3.0,11.0,3.0,184.0,1.0,58.0,0.0,4.0,48.0,0.0,7.0,2.0,0.0,264.0,2.0,1.0,0.0,87.0,0.0,1.0,102.0,0.0,3.0,2.0,3.0,5.0,44.0,9.0,1.0,16.0,41.0,0.0,0.0,1.0,1.0,14.0,17.0,30.0,5.0,1.0,4.0,0.0,14.0,4.0,0.0,7.0,10.0,3.0,18.0
78,10474,2644,1058869.3628318585,10474,22.0,1.0,62.0,3.0,8.0,1.0,35.0,0.0,59.0,36.0,1.0,0.0,133.0,1.0,65.0,0.0,0.0,0.0,0.0,39.0,0.0,1.0,73.0,0.0,0.0,0.0,3.0,58.0,153.0,70.0,6.0,87.0,20.0,0.0,0.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,43.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,181.0,5.0,17.0,51.0,0.0,3.0,0.0,33.0,12.0,0.0,53.0,13.0,1.0,0.0,8.0,71.0,41.0,27.0,4.0,19.0,36.0,0.0,395.0,0.0,2.0,0.0,88.0,7.0,4.0,0.0,2.0,17.0,0.0,6.0,1.0,0.0,68.0,0.0,0.0,0.0,74.0,0.0,0.0,31.0,0.0,0.0,1.0,16.0,0.0,46.0,0.0,3.0,32.0,5.0,1.0,0.0,0.0,0.0,5.0,22.0,15.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0
79,10475,1865,2202923.30713246,10475,6.0,0.0,29.0,0.0,6.0,0.0,17.0,1.0,0.0,3.0,0.0,0.0,142.0,1.0,19.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,7.0,45.0,3.0,2.0,516.0,14.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,2.0,37.0,3.0,0.0,0.0,29.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,30.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,2.0,64.0,3.0,54.0,4.0,7.0,1.0,0.0,319.0,0.0,0.0,0.0,14.0,3.0,27.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,14.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,1.0,16.0,4.0,0.0,0.0,0.0,1.0,2.0,4.0,11.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0
80,11001,1371,492039.7734761121,11001,3.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,1.0,9.0,0.0,0.0,39.0,353.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,76.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,21.0,0.0,0.0,2.0,3.0,62.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,120.0,1.0,116.0,1.0,0.0,2.0,0.0,110.0,0.0,3.0,0.0,8.0,1.0,17.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0
81,11004,4130,726981.6089767973,11004,7.0,2.0,7.0,1.0,3.0,0.0,52.0,0.0,3.0,3.0,0.0,1.0,427.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,1.0,4.0,0.0,5.0,45.0,7.0,3.0,293.0,783.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,33.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,25.0,1.0,1.0,7.0,3.0,52.0,0.0,3.0,1.0,0.0,10.0,2.0,0.0,0.0,6.0,514.0,7.0,37.0,3.0,5.0,5.0,0.0,425.0,2.0,10.0,5.0,116.0,5.0,52.0,0.0,3.0,155.0,1.0,0.0,1.0,3.0,349.0,2.0,1.0,0.0,15.0,0.0,0.0,223.0,0.0,0.0,0.0,5.0,2.0,2.0,19.0,0.0,26.0,33.0,0.0,0.0,0.0,1.0,67.0,11.0,28.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,9.0,0.0,6.0
82,11040,865,627056.7777777779,11040,1.0,0.0,37.0,2.0,1.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,18.0,1.0,1.0,120.0,208.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,116.0,0.0,5.0,0.0,0.0,6.0,0.0,18.0,3.0,0.0,0.0,12.0,0.0,27.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,7.0,0.0,0.0,42.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,3.0,0.0,18.0,8.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,5.0
83,11101,3387,931290.563361662,11101,29.0,2.0,60.0,2.0,34.0,0.0,77.0,1.0,5.0,2.0,1.0,0.0,334.0,2.0,28.0,2.0,8.0,24.0,0.0,7.0,0.0,1.0,15.0,0.0,7.0,0.0,1.0,11.0,206.0,7.0,0.0,306.0,69.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,228.0,0.0,0.0,0.0,10.0,7.0,0.0,10.0,7.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,99.0,5.0,11.0,4.0,0.0,3.0,1.0,7.0,7.0,0.0,8.0,7.0,1.0,0.0,19.0,204.0,40.0,40.0,3.0,5.0,0.0,0.0,526.0,3.0,9.0,0.0,138.0,6.0,43.0,1.0,9.0,33.0,0.0,0.0,0.0,0.0,213.0,0.0,0.0,0.0,38.0,1.0,0.0,29.0,0.0,17.0,11.0,30.0,0.0,10.0,5.0,0.0,40.0,3.0,0.0,8.0,0.0,0.0,4.0,29.0,28.0,0.0,0.0,7.0,0.0,1.0,0.0,6.0,0.0,6.0,0.0,11.0
84,11102,1742,596437.3799851375,11102,17.0,0.0,23.0,2.0,1.0,0.0,25.0,1.0,21.0,2.0,0.0,0.0,104.0,0.0,31.0,0.0,3.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,29.0,159.0,4.0,1.0,130.0,78.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,45.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,4.0,21.0,2.0,10.0,0.0,3.0,2.0,0.0,9.0,4.0,0.0,0.0,22.0,17.0,5.0,63.0,3.0,10.0,10.0,0.0,184.0,3.0,1.0,3.0,53.0,2.0,7.0,0.0,2.0,23.0,9.0,1.0,0.0,0.0,191.0,0.0,1.0,0.0,25.0,0.0,0.0,13.0,0.0,0.0,0.0,9.0,3.0,1.0,2.0,0.0,15.0,11.0,0.0,2.0,0.0,2.0,6.0,17.0,7.0,7.0,1.0,0.0,0.0,2.0,18.0,0.0,3.0,3.0,0.0,5.0
85,11103,2376,751662.94137095,11103,36.0,0.0,6.0,9.0,22.0,3.0,76.0,1.0,7.0,2.0,0.0,0.0,96.0,0.0,13.0,1.0,1.0,6.0,1.0,7.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,31.0,119.0,23.0,7.0,143.0,108.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,56.0,0.0,0.0,0.0,7.0,3.0,1.0,8.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,143.0,0.0,0.0,15.0,0.0,16.0,0.0,22.0,0.0,0.0,10.0,0.0,0.0,1.0,10.0,67.0,6.0,84.0,4.0,13.0,3.0,1.0,88.0,1.0,10.0,1.0,141.0,0.0,17.0,1.0,4.0,84.0,0.0,1.0,1.0,0.0,290.0,0.0,0.0,0.0,45.0,0.0,0.0,7.0,0.0,0.0,1.0,25.0,0.0,8.0,22.0,1.0,60.0,15.0,0.0,0.0,0.0,0.0,6.0,37.0,52.0,10.0,0.0,3.0,0.0,14.0,2.0,0.0,14.0,21.0,0.0,19.0
86,11104,1664,650154.2914875322,11104,9.0,0.0,14.0,2.0,2.0,0.0,25.0,1.0,3.0,0.0,0.0,0.0,124.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,73.0,5.0,0.0,448.0,33.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,42.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,11.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,3.0,0.0,8.0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,45.0,2.0,97.0,0.0,0.0,1.0,0.0,212.0,0.0,1.0,0.0,105.0,8.0,21.0,0.0,6.0,15.0,0.0,1.0,0.0,0.0,169.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,2.0,4.0,0.0,1.0,1.0,0.0,2.0,6.0,3.0,0.0,0.0,1.0
87,11105,3925,704122.1688403244,11105,25.0,2.0,24.0,6.0,12.0,0.0,73.0,0.0,2.0,9.0,0.0,0.0,171.0,4.0,15.0,0.0,20.0,3.0,0.0,11.0,1.0,4.0,13.0,0.0,0.0,1.0,3.0,56.0,199.0,37.0,4.0,564.0,180.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,108.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,8.0,1.0,4.0,0.0,7.0,2.0,0.0,1.0,7.0,0.0,196.0,2.0,2.0,11.0,0.0,41.0,1.0,9.0,7.0,2.0,26.0,0.0,1.0,0.0,1.0,98.0,21.0,235.0,7.0,9.0,5.0,1.0,426.0,10.0,0.0,1.0,201.0,1.0,14.0,0.0,4.0,23.0,0.0,4.0,0.0,1.0,329.0,0.0,0.0,1.0,65.0,1.0,1.0,82.0,0.0,5.0,0.0,10.0,0.0,71.0,1.0,3.0,54.0,47.0,0.0,0.0,2.0,3.0,7.0,32.0,46.0,11.0,0.0,2.0,1.0,10.0,0.0,1.0,7.0,1.0,0.0,15.0
88,11106,1964,817790.1698606272,11106,18.0,1.0,11.0,2.0,2.0,0.0,43.0,0.0,4.0,0.0,0.0,0.0,166.0,3.0,41.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,9.0,0.0,1.0,17.0,123.0,15.0,3.0,271.0,76.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,10.0,27.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,90.0,0.0,8.0,5.0,0.0,7.0,0.0,16.0,7.0,0.0,3.0,0.0,0.0,0.0,3.0,63.0,6.0,95.0,5.0,4.0,2.0,0.0,212.0,2.0,0.0,0.0,98.0,1.0,9.0,0.0,1.0,23.0,0.0,6.0,1.0,0.0,207.0,0.0,0.0,0.0,11.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,31.0,18.0,0.0,3.0,0.0,0.0,9.0,20.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
89,11109,92,1282927.8092783506,11109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
